41,2.73677,0.560699,2.75659,1.22304,1.41492,0.732756
42,2.73719,0.560077,2.74705,1.23873,1.41513,0.72661
43,2.73748,0.559979,2.73691,1.25478,1.41493,0.7207
44,2.73761,0.560624,2.72596,1.27126,1.41416,0.715161
45,2.73753,0.562197,2.71404,1.28823,1.41266,0.710119
46,2.73721,0.564848,2.70098,1.30572,1.41033,0.705696
47,2.73664,0.568688,2.68668,1.32371,1.40706,0.702005
48,2.73582,0.573789,2.67106,1.34218,1.40278,0.699152
49,2.73477,0.580181,2.65407,1.36107,1.39744,0.697241
50,2.7335,0.587853,2.6357,1.38032,1.39104,0.696364
51,2.73207,0.59676,2.61595,1.39983,1.38356,0.69661
52,2.73053,0.606819,2.59484,1.41949,1.37504,0.698055
53,2.72895,0.617921,2.57245,1.43917,1.36551,0.700767
54,2.72741,0.629928,2.54885,1.45875,1.35506,0.704798
55,2.72597,0.642683,2.52413,1.47808,1.34373,0.710188
56,2.72474,0.656012,2.49841,1.49702,1.33164,0.716958
57,2.72379,0.669732,2.47182,1.51545,1.31887,0.725111
58,2.72321,0.683646,2.44452,1.53324,1.30553,0.734626
59,2.72309,0.697554,2.41666,1.55027,1.29174,0.745462
60,2.72352,0.71125,2.38841,1.56643,1.27762,0.757553
61,2.72459,0.724504,2.36008,1.58134,1.2633,0.770962
62,2.72642,0.737014,2.33259,1.59355,1.24895,0.786249
63,2.72913,0.748513,2.30685,1.60167,1.23475,0.803867
64,2.73277,0.758788,2.28369,1.60467,1.22083,0.824027
65,2.7374,0.767669,2.26382,1.60182,1.20732,0.846747
66,2.74303,0.775029,2.24781,1.59267,1.19433,0.8719
67,2.74967,0.780774,2.23614,1.57699,1.18194,0.899263
68,2.7573,0.784841,2.22911,1.55472,1.17025,0.928558
69,2.76589,0.787192,2.22692,1.52598,1.15931,0.959489
70,2.77538,0.787815,2.22963,1.491,1.1492,0.991765
71,2.78572,0.786719,2.23715,1.45013,1.13995,1.02511
72,2.79685,0.783933,2.2493,1.4038,1.13161,1.05929
73,2.80869,0.779504,2.26581,1.35251,1.1242,1.09407
74,2.82115,0.773496,2.28633,1.29682,1.11774,1.12924
75,2.83415,0.765991,2.31042,1.23737,1.11225,1.1646
76,2.8476,0.757083,2.33761,1.17484,1.10771,1.19993
77,2.8614,0.746885,2.36738,1.11,1.10411,1.23501
78,2.87544,0.735519,2.39914,1.04369,1.10143,1.26956
79,2.88963,0.723125,2.43228,0.97685,1.09963,1.30326
80,2.90386,0.709854,2.46612,0.910543,1.09868,1.33573
81,2.91802,0.695869,2.49992,0.845966,1.0985,1.3665
82,2.93201,0.681345,2.53288,0.784461,1.09904,1.39505
83,2.9457,0.666469,2.56412,0.727507,1.10022,1.42076
84,2.959,0.651435,2.59276,0.676651,1.10195,1.44298
85,2.9718,0.636446,2.61793,0.633377,1.10415,1.46108
86,2.98398,0.62171,2.63894,0.598858,1.1067,1.47459
87,2.99544,0.607436,2.65539,0.573617,1.10952,1.48339
88,3.00608,0.593831,2.66738,0.55719,1.11248,1.48781
89,3.01581,0.581093,2.67564,0.547901,1.11548,1.48885
90,3.02456,0.569405,2.68145,0.542836,1.11842,1.4881
91,3.03226,0.558926,2.68631,0.53877,1.1212,1.48731
92,3.03887,0.549784,2.69051,0.535075,1.12374,1.4868
93,3.04437,0.542067,2.69403,0.531847,1.12596,1.48651
94,3.04877,0.535813,2.69688,0.529151,1.12781,1.48636
95,3.05211,0.531005,2.69905,0.527021,1.12927,1.48632
96,3.05449,0.527563,2.70061,0.52546,1.13034,1.48632
97,3.05601,0.525343,2.70161,0.52443,1.13104,1.48635
98,3.05683,0.524137,2.70215,0.523859,1.13143,1.48638
99,3.05714,0.523669,2.70237,0.523633,1.13158,1.48639
100,3.05719,0.523599,2.7024,0.523599,1.1316,1.48639
