31,2.83602,1.04752,2.7236,0.475637,0.828847,1.51315
32,2.82316,1.07437,2.71672,0.490317,0.814855,1.50536
33,2.81045,1.10041,2.70982,0.504746,0.801527,1.49783
34,2.79789,1.12565,2.70291,0.518918,0.78885,1.49056
35,2.78546,1.15012,2.69601,0.532828,0.776802,1.48355
36,2.77318,1.17387,2.68913,0.546471,0.765347,1.47679
37,2.76102,1.19694,2.68228,0.559845,0.754434,1.47026
38,2.74899,1.2194,2.67548,0.572951,0.743997,1.46396
39,2.7371,1.24134,2.66875,0.585792,0.733954,1.45785
40,2.72533,1.26285,2.66212,0.598372,0.724202,1.4519
41,2.71362,1.28416,2.65563,0.610667,0.714618,1.44609
42,2.70169,1.30534,2.64942,0.622529,0.705361,1.44044
43,2.68933,1.32634,2.64362,0.633808,0.696715,1.43496
44,2.67636,1.34709,2.63834,0.644382,0.688938,1.42967
45,2.66262,1.36751,2.63367,0.654158,0.682262,1.42456
46,2.64796,1.38754,2.62969,0.663061,0.676895,1.41964
47,2.63228,1.40709,2.62646,0.671039,0.673019,1.41489
48,2.6155,1.42609,2.62402,0.678057,0.670796,1.41031
49,2.59757,1.44446,2.62242,0.684093,0.670363,1.40588
50,2.57847,1.46209,2.62166,0.689144,0.671834,1.40158
51,2.5582,1.47889,2.62176,0.693219,0.675297,1.39741
52,2.5368,1.49477,2.6227,0.696342,0.680818,1.39334
53,2.51433,1.50962,2.62449,0.698549,0.688431,1.38935
54,2.49088,1.52336,2.62708,0.699893,0.698144,1.38542
55,2.46655,1.5359,2.63043,0.700444,0.709932,1.38152
56,2.44147,1.54718,2.63449,0.700287,0.723739,1.37761
57,2.41576,1.55715,2.6392,0.699526,0.739477,1.37366
58,2.38957,1.56579,2.64448,0.698287,0.757022,1.36962
59,2.36305,1.57312,2.65023,0.696717,0.776218,1.36544
60,2.33633,1.57918,2.65634,0.694988,0.796878,1.36106
61,2.30969,1.58377,2.6627,0.69328,0.81893,1.35641
62,2.28399,1.58562,2.66922,0.691715,0.842773,1.35146
63,2.26017,1.5835,2.67583,0.69038,0.868722,1.34618
64,2.23902,1.57648,2.68248,0.689349,0.896882,1.34056
65,2.22124,1.56395,2.68911,0.688675,0.927198,1.33461
66,2.20739,1.54549,2.69567,0.688401,0.959503,1.32832
67,2.19788,1.52095,2.70212,0.688552,0.993559,1.32172
68,2.193,1.49029,2.70843,0.689142,1.02909,1.31482
69,2.19288,1.45367,2.71457,0.690173,1.06584,1.30765
70,2.19753,1.41134,2.72051,0.691639,1.10352,1.30024
71,2.20683,1.36364,2.72625,0.693522,1.14192,1.29262
72,2.22057,1.311,2.73175,0.695798,1.18082,1.28484
73,2.23845,1.25391,2.73701,0.698438,1.22003,1.27694
74,2.26009,1.19294,2.74202,0.701407,1.25936,1.26897
75,2.28506,1.12869,2.74677,0.704664,1.29864,1.26096
76,2.31287,1.06186,2.75125,0.708168,1.33766,1.25297
77,2.34298,0.993228,2.75547,0.711874,1.37618,1.24505
78,2.37479,0.923659,2.75942,0.715737,1.41394,1.23723
79,2.40766,0.854169,2.7631,0.719712,1.45056,1.22958
80,2.44083,0.785939,2.7665,0.723752,1.48562,1.22213
81,2.47347,0.720363,2.76964,0.727813,1.51856,1.21493
82,2.50463,0.659081,2.77252,0.731851,1.54868,1.20802
83,2.53325,0.603979,2.77513,0.735824,1.57516,1.20143
84,2.55818,0.557101,2.77749,0.739691,1.59711,1.19521
85,2.57835,0.520394,2.77959,0.743415,1.61364,1.18938
86,2.59295,0.495252,2.78146,0.74696,1.62418,1.18397
87,2.60177,0.481924,2.78309,0.750293,1.6287,1.17901
88,2.60534,0.479096,2.7845,0.753387,1.62795,1.17451
89,2.60503,0.483877,2.78569,0.756215,1.62348,1.17048
90,2.60279,0.492164,2.78669,0.758757,1.61744,1.16694
91,2.60052,0.499951,2.78751,0.760996,1.61192,1.16389
92,2.59863,0.506445,2.78816,0.762923,1.60732,1.16131
93,2.59708,0.511721,2.78866,0.764534,1.60358,1.15919
94,2.59587,0.515863,2.78903,0.76583,1.60066,1.15752
95,2.59495,0.518967,2.7893,0.766824,1.59848,1.15627
96,2.5943,0.521144,2.78947,0.767536,1.59695,1.15538
97,2.59388,0.522526,2.78957,0.767997,1.59598,1.15482
98,2.59365,0.52327,2.78962,0.768248,1.59547,1.15452
99,2.59357,0.523556,2.78964,0.768347,1.59527,1.1544
100,2.59355,0.523599,2.78964,0.768362,1.59524,1.15438
